"","Cites","Authors","Title","Year","Source","Publisher","ArticleURL","CitesURL","GSRank","QueryDate","Type","DOI","ISSN","CitationURL","Volume","Issue","StartPage","EndPage","ECC","CitesPerYear","CitesPerAuthor","AuthorCount","Age","Abstract","FullTextURL","RelatedURL"
"905",220,"ET Seymour, IIRW Fabrick, PP Yeh…","Spoken interfaces",2014,"US Patent 8,744,852","Google Patents","https://patents.google.com/patent/US8744852B1/en","https://scholar.google.com/scholar?cites=13737711154293660371&as_sdt=2005&sciodt=0,5&hl=en",139,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,220,24.44,55,4,9,"A spoken interface is described for assisting a visually impaired user to obtain audible information and interact with elements displayed on a display screen. The spoken interface …","https://patentimages.storage.googleapis.com/a5/0d/66/bb307f19aedd1c/US8744852.pdf","https://scholar.google.com/scholar?q=related:01qYYoInpr4J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"906",296,"KL Kocienda, BA Moore, S Forstall","Methods and graphical user interfaces for editing on a multifunction device with a touch screen display",2014,"US Patent 8,661,362","Google Patents","https://patents.google.com/patent/US8661362B2/en","https://scholar.google.com/scholar?cites=18182912797496818174&as_sdt=2005&sciodt=0,5&hl=en",147,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,296,32.89,99,3,9,"US8661362B2 - Methods and graphical user interfaces for editing on a multifunction device with a touch screen display - Google Patents US8661362B2 - Methods and graphical user …","","https://scholar.google.com/scholar?q=related:_rmzJNquVvwJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"907",140,"S Huron, S Carpendale, A Thudt, A Tang…","Constructive visualization",2014,"Proceedings of the 2014 …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2598510.2598566","https://scholar.google.com/scholar?cites=14229563803920374151&as_sdt=2005&sciodt=0,5&hl=en",209,"2023-02-22 14:50:27","","10.1145/2598510.2598566",NA,NA,NA,NA,NA,NA,140,15.56,28,5,9,"If visualization is to be democratized, we need to provide means for non-experts to create visualizations that allow them to engage directly with datasets. We present constructive …","https://dl.acm.org/doi/pdf/10.1145/2598510.2598566","https://scholar.google.com/scholar?q=related:hxluYeOQecUJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"908",160,"CD Weeldreyer, MJ Murrett, MT Schomer…","Devices, methods, and graphical user interfaces for document manipulation",2014,"US Patent …","Google Patents","https://patents.google.com/patent/US8661339B2/en","https://scholar.google.com/scholar?cites=9735050259563763281&as_sdt=2005&sciodt=0,5&hl=en",244,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,160,17.78,40,4,9,"2012-12-14 Assigned to APPLE INC. reassignment APPLE INC. ASSIGNMENT OF ASSIGNORS INTEREST (SEE DOCUMENT FOR DETAILS). Assignors: ELSETH, IAN …","","https://scholar.google.com/scholar?q=related:UVbf76HYGYcJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"909",147,"W Cui, S Liu, Z Wu, H Wei","How hierarchical topics evolve in large text corpora",2014,"IEEE transactions on visualization …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6875938/","https://scholar.google.com/scholar?cites=14780811416802317956&as_sdt=2005&sciodt=0,5&hl=en",245,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,147,16.33,37,4,9,"Using a sequence of topic trees to organize documents is a popular way to represent hierarchical and evolving topics in text corpora. However, following evolving topics in the …","https://ieeexplore.ieee.org/iel7/2945/4359476/06875938.pdf","https://scholar.google.com/scholar?q=related:hFaK5qv9H80J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"910",131,"CD Weeldreyer, MJ Murrett, MT Schomer…","Devices, methods, and graphical user interfaces for document manipulation",2014,"US Patent …","Google Patents","https://patents.google.com/patent/US8677232B2/en","https://scholar.google.com/scholar?cites=14504650243293159151&as_sdt=2005&sciodt=0,5&hl=en",278,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,131,14.56,33,4,9,"2012-12-14 Assigned to APPLE INC. reassignment APPLE INC. ASSIGNMENT OF ASSIGNORS INTEREST (SEE DOCUMENT FOR DETAILS). Assignors: ELSETH, IAN …","","https://scholar.google.com/scholar?q=related:757FHozeSskJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"911",100,"S Koch, M John, M Wörner, A Müller…","VarifocalReader—in-depth visual analysis of large text documents",2014,"IEEE transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6875959/","https://scholar.google.com/scholar?cites=2455488723458831540&as_sdt=2005&sciodt=0,5&hl=en",287,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,100,11.11,20,5,9,"Interactive visualization provides valuable support for exploring, analyzing, and understanding textual documents. Certain tasks, however, require that insights derived from …","https://ieeexplore.ieee.org/iel7/2945/4359476/06875959.pdf","https://scholar.google.com/scholar?q=related:tLS99_ulEyIJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"912",105,"C Tominski, S Gladisch, U Kister, R Dachselt…","A Survey on Interactive Lenses in Visualization.",2014,"EuroVis …","researchgate.net","https://www.researchgate.net/profile/Christian-Tominski/publication/266322178_A_Survey_on_Interactive_Lenses_in_Visualization/links/542d012b0cf277d58e8c8f5a/A-Survey-on-Interactive-Lenses-in-Visualization.pdf","https://scholar.google.com/scholar?cites=8979395139183766948&as_sdt=2005&sciodt=0,5&hl=en",292,"2023-02-22 14:50:27","PDF","",NA,NA,NA,NA,NA,NA,105,11.67,21,5,9,"Since their introduction in the early nineties, Magic Lenses have attracted much interest. Especially in the realm of visualization, the elegance of using a virtual interactive lens to …","https://www.researchgate.net/profile/Christian-Tominski/publication/266322178_A_Survey_on_Interactive_Lenses_in_Visualization/links/542d012b0cf277d58e8c8f5a/A-Survey-on-Interactive-Lenses-in-Visualization.pdf","https://scholar.google.com/scholar?q=related:pO3q4E04nXwJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"913",71,"R Sadana, T Major, A Dove…","Onset: A visualization technique for large-scale binary set data",2014,"IEEE transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6876026/","https://scholar.google.com/scholar?cites=12589398253268029708&as_sdt=2005&sciodt=0,5&hl=en",379,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,71,7.89,18,4,9,"Visualizing sets to reveal relationships between constituent elements is a complex representational problem. Recent research presents several automated placement and …","https://ieeexplore.ieee.org/iel7/2945/6935054/06876026.pdf","https://scholar.google.com/scholar?q=related:DNH2hQKHtq4J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"914",92,"J Heer, A Perer","Orion: A system for modeling, transformation and visualization of multidimensional heterogeneous networks",2014,"Information Visualization","journals.sagepub.com","https://journals.sagepub.com/doi/pdf/10.1177/1473871612462152","https://scholar.google.com/scholar?cites=14165987644604991374&as_sdt=2005&sciodt=0,5&hl=en",407,"2023-02-22 14:50:27","PDF","10.1177/1473871612462152",NA,NA,NA,NA,NA,NA,92,10.22,46,2,9,"The study of complex activities such as scientific production and software development often requires modeling connections among heterogeneous entities including people, institutions …","https://journals.sagepub.com/doi/pdf/10.1177/1473871612462152","https://scholar.google.com/scholar?q=related:jsdASbWyl8QJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"915",54,"C Hurter, S Conversy, D Gianazza, AC Telea","Interactive image-based information visualization for aircraft trajectory analysis",2014,"… Research Part C: Emerging …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0968090X14000710","https://scholar.google.com/scholar?cites=17948390401839687794&as_sdt=2005&sciodt=0,5&hl=en",480,"2023-02-22 14:50:27","HTML","",NA,NA,NA,NA,NA,NA,54,6,14,4,9,"Objectives: The objective of the presented work is to present novel methods for big data exploration in the Air Traffic Control (ATC) domain. Data is formed by sets of airplane …","https://www.sciencedirect.com/science/article/pii/S0968090X14000710","https://scholar.google.com/scholar?q=related:cmivz_l9FfkJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"916",46,"TN Dang, L Wilkinson","Transforming scagnostics to reveal hidden features",2014,"IEEE transactions on visualization and …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6875999/","https://scholar.google.com/scholar?cites=3848729562449994373&as_sdt=2005&sciodt=0,5&hl=en",494,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,46,5.11,23,2,9,"Scagnostics (Scatterplot Diagnostics) were developed by Wilkinson et al. based on an idea of Paul and John Tukey, in order to discern meaningful patterns in large collections of …","https://ieeexplore.ieee.org/iel7/2945/6935054/06875999.pdf","https://scholar.google.com/scholar?q=related:hWJgRiVvaTUJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"917",48,"ME Mott, JO Wobbrock","Beating the bubble: using kinematic triggering in the bubble lens for acquiring small, dense targets",2014,"Proceedings of the SIGCHI Conference on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2556288.2557410","https://scholar.google.com/scholar?cites=2849829748211317271&as_sdt=2005&sciodt=0,5&hl=en",512,"2023-02-22 14:50:27","","10.1145/2556288.2557410",NA,NA,NA,NA,NA,NA,48,5.33,24,2,9,"We present the Bubble Lens, a new target acquisition technique that remedies the limitations of the Bubble Cursor to increase the speed and accuracy of acquiring small …","https://dl.acm.org/doi/pdf/10.1145/2556288.2557410","https://scholar.google.com/scholar?q=related:F_p5lA6hjCcJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"918",43,"K Čopič Pucihar, P Coulton, J Alexander","The use of surrounding visual context in handheld AR: device vs. user perspective rendering",2014,"Proceedings of the SIGCHI …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2556288.2557125","https://scholar.google.com/scholar?cites=9238142238197336388&as_sdt=2005&sciodt=0,5&hl=en",557,"2023-02-22 14:50:27","","10.1145/2556288.2557125",NA,NA,NA,NA,NA,NA,43,4.78,14,3,9,"The magic lens paradigm, a commonly used descriptor for handheld Augmented Reality (AR), presents the user with dual views: the augmented view (magic lens) that appears on …","https://dl.acm.org/doi/pdf/10.1145/2556288.2557125","https://scholar.google.com/scholar?q=related:RMlIfGt5NIAJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"919",45,"C Hurter, R Taylor, S Carpendale…","Color tunneling: Interactive exploration and selection in volumetric datasets",2014,"2014 IEEE Pacific …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6787171/","https://scholar.google.com/scholar?cites=5756545373665392664&as_sdt=2005&sciodt=0,5&hl=en",569,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,45,5,11,4,9,"Interactive data exploration and manipulation are often hindered by dataset sizes. For 3D data, this is aggravated by occlusion, important adjacencies, and entangled patterns. Such …","https://ieeexplore.ieee.org/iel7/6786620/6787115/06787171.pdf","https://scholar.google.com/scholar?q=related:GHi-koRb408J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"920",35,"M Waldner, M Le Muzic, M Bernhard…","Attractive flicker—guiding attention in dynamic narrative visualizations",2014,"IEEE transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6876019/","https://scholar.google.com/scholar?cites=4823868105975220939&as_sdt=2005&sciodt=0,5&hl=en",571,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,35,3.89,9,4,9,"Focus-context techniques provide visual guidance in visualizations by giving strong visual prominence to elements of interest while the context is suppressed. However, finding a …","https://ieeexplore.ieee.org/iel7/2945/4359476/06876019.pdf","https://scholar.google.com/scholar?q=related:y0r9A3zS8UIJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"921",103,"SP Jobs, DJ Lindsay, T Wasko","Method and system for providing an embedded application tool bar",2014,"US Patent 8,799,813","Google Patents","https://patents.google.com/patent/US8799813B2/en","https://scholar.google.com/scholar?cites=273525695415866196&as_sdt=2005&sciodt=0,5&hl=en",580,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,103,11.44,34,3,9,"A method and system for providing menu tools directly from an operating system includes a computer system having a user interface including a display, a cursor, and a cursor control …","https://patentimages.storage.googleapis.com/10/1e/44/a581c7e3a6918e/US8799813.pdf","https://scholar.google.com/scholar?q=related:VFM0uCvCywMJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"922",56,"B Ording, KL Kocienda, BA Moore, M Van Os…","Methods and graphical user interfaces for editing on a multifunction device with a touch screen display",2014,"US Patent …","Google Patents","https://patents.google.com/patent/US8756534B2/en","https://scholar.google.com/scholar?cites=15637521261361308884&as_sdt=2005&sciodt=0,5&hl=en",592,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,56,6.22,11,5,9,"2012-10-17 Assigned to APPLE INC. reassignment APPLE INC. ASSIGNMENT OF ASSIGNORS INTEREST (SEE DOCUMENT FOR DETAILS). Assignors: FOSTALL, SCOTT …","","https://scholar.google.com/scholar?q=related:1CQPb7yiA9kJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"923",40,"D Archambault, J Abello, J Kennedy…","Temporal multivariate networks",2014,"… 13201, Dagstuhl Castle …","Springer","https://link.springer.com/chapter/10.1007/978-3-319-06793-3_8","https://scholar.google.com/scholar?cites=6326672805764071796&as_sdt=2005&sciodt=0,5&hl=en",638,"2023-02-22 14:50:27","","10.1007/978-3-319-06793-3_8",NA,NA,NA,NA,NA,NA,40,4.44,10,4,9,"Networks that evolve over time, or dynamic graphs, have been of interest to the areas of information visualization and graph drawing for many years. Typically, the structure of the …","https://cs.arizona.edu/~kobourov/tmn2014.pdf","https://scholar.google.com/scholar?q=related:dAGxjWXbzFcJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"924",32,"A Kochtchi, T Landesberger…","Networks of Names: Visual Exploration and Semi‐Automatic Tagging of Social Networks from Newspaper Articles",2014,"Computer graphics …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/cgf.12377","https://scholar.google.com/scholar?cites=2290625255286105658&as_sdt=2005&sciodt=0,5&hl=en",670,"2023-02-22 14:50:27","","10.1111/cgf.12377",NA,NA,NA,NA,NA,NA,32,3.56,11,3,9,"Understanding relationships between people and organizations by reading newspaper articles is difficult to manage for humans due to the large amount of data. To address this …","https://onlinelibrary.wiley.com/doi/pdf/10.1111/cgf.12377","https://scholar.google.com/scholar?q=related:OubdjojvyR8J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"925",49,"DC Robbins, RK Sarin, EJ Horvitz, EB Cutrell","Advanced navigation techniques for portable devices",2014,"US Patent 8,907,886","Google Patents","https://patents.google.com/patent/US8907886B2/en","https://scholar.google.com/scholar?cites=16542202529764802378&as_sdt=2005&sciodt=0,5&hl=en",704,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,49,5.44,12,4,9,"The present invention provides a unique system and method that facilitates navigating smoothly and gracefully through any type of content viewable on portable devices such as …","https://patentimages.storage.googleapis.com/e5/72/aa/6bc0ce34ec1a1a/US8907886.pdf","https://scholar.google.com/scholar?q=related:Sv8ydY61keUJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"926",27,"F Castronovo, S Lee, D Nikolic…","Visualization in 4D construction management software: a review of standards and guidelines",2014,"Computing in Civil and …","ascelibrary.org","https://ascelibrary.org/doi/abs/10.1061/9780784413616.040","https://scholar.google.com/scholar?cites=18063339465939522365&as_sdt=2005&sciodt=0,5&hl=en",713,"2023-02-22 14:50:27","","10.1061/9780784413616.040",NA,NA,NA,NA,NA,NA,27,3,7,4,9,"Visualization of construction schedules has much improved through the development of 4D modeling tools that offer an effective method for schedule planning and management. While …","https://www.researchgate.net/profile/Fadi-Castronovo/publication/269192654_Visualization_in_4D_Construction_Management_Software_A_Review_of_Standards_and_Guidelines/links/57256df508ae586b21dbcb45/Visualization-in-4D-Construction-Management-Software-A-Review-of-Standards-and-Guidelines.pdf","https://scholar.google.com/scholar?q=related:PZOeZIrfrfoJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
